,CustomerId,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
7195,15708714,6,0.0,2,1,0,0
7196,15586183,5,0.0,2,1,0,0
7197,15761733,10,0.0,2,1,1,0
7198,15773934,6,88294.6,1,1,0,0
7199,15705343,7,0.0,1,1,0,0
7200,15593959,1,93577.3,1,1,1,0
7201,15664615,5,136650.89,1,1,1,1
7202,15671014,8,98765.84,1,1,1,0
7203,15657778,1,84309.57,2,0,0,0
7204,15585192,10,136258.06,1,0,0,0
7205,15592914,9,0.0,2,1,1,0
7206,15770995,1,131160.85,1,1,0,0
7207,15570990,4,145222.99,2,0,0,0
7208,15596165,4,98141.57,2,1,1,0
7209,15788131,6,0.0,1,1,0,1
7210,15800773,9,102282.61,1,1,1,0
7211,15690153,4,116121.84,2,0,1,0
7212,15638989,5,190066.54,1,0,0,1
7213,15623210,8,149349.58,3,0,0,1
7214,15652658,1,155176.83,2,1,1,0
7215,15684440,2,98986.28,1,1,1,0
7216,15730287,8,147726.98,3,1,0,1
7217,15720353,1,0.0,2,1,0,0
7218,15767231,7,144852.06,1,0,0,0
7219,15761554,4,89299.81,1,0,0,1
7220,15706637,9,0.0,2,0,0,0
7221,15690492,6,97663.16,2,1,0,0
7222,15694237,4,95161.75,1,1,0,0
7223,15729771,9,154586.92,1,0,1,1
7224,15609823,8,127095.14,2,0,0,0
7225,15793366,7,92526.15,2,1,1,0
7226,15614813,0,107362.8,1,1,0,0
7227,15566495,2,0.0,1,1,0,1
7228,15707602,2,127286.04,2,1,1,1
7229,15635244,6,0.0,2,1,1,0
7230,15805627,2,0.0,2,1,1,0
7231,15607986,10,139930.18,1,1,1,0
7232,15799785,4,77949.69,1,1,1,0
7233,15699963,1,121405.04,1,1,1,0
7234,15624595,5,124580.69,1,1,1,0
7235,15629750,5,133087.76,1,1,0,0
7236,15651460,7,0.0,1,1,1,0
7237,15753550,7,0.0,2,1,0,0
7238,15594133,7,0.0,1,1,0,1
7239,15772329,8,103741.14,1,1,0,1
7240,15591552,7,98877.95,1,1,0,0
7241,15750921,5,105843.26,2,1,1,0
7242,15701687,7,77526.66,3,0,0,1
7243,15728906,5,0.0,2,1,1,0
7244,15670029,7,0.0,2,1,0,0
7245,15763579,2,105264.88,2,1,1,0
7246,15728010,5,0.0,2,0,1,0
7247,15663194,3,110150.43,1,1,1,1
7248,15736510,2,0.0,3,1,0,1
7249,15745804,7,0.0,2,1,1,0
7250,15631451,6,0.0,2,1,1,0
7251,15746995,9,138166.3,1,1,0,0
7252,15730673,7,122265.24,1,1,0,0
7253,15734649,0,133295.98,1,1,0,1
7254,15701081,2,0.0,1,0,1,0
7255,15632503,0,148326.09,1,1,0,1
7256,15585928,2,68927.57,1,1,1,0
7257,15648681,5,139914.6,4,0,1,1
7258,15747757,8,118723.11,1,0,0,1
7259,15718921,7,106957.28,1,1,1,0
7260,15571081,7,190238.93,1,1,1,0
7261,15734578,1,113537.73,1,0,1,0
7262,15579583,4,101090.27,1,1,1,0
7263,15622729,2,0.0,2,1,1,0
7264,15662189,3,0.0,1,1,1,0
7265,15692718,7,0.0,2,0,0,0
7266,15762716,10,168920.75,1,1,0,1
7267,15724851,9,111589.67,1,1,0,0
7268,15587266,6,172310.33,1,0,1,0
7269,15675926,7,118028.35,1,1,0,1
7270,15706268,1,147910.3,1,1,1,0
7271,15581871,7,131287.36,2,1,1,0
7272,15666166,0,121276.32,1,1,1,0
7273,15671582,6,109869.32,1,1,1,0
7274,15680901,6,97435.85,2,1,1,0
7275,15642336,9,0.0,2,0,0,0
7276,15653147,2,133853.27,1,1,1,0
7277,15571284,0,109528.16,2,1,1,0
7278,15591360,4,84607.34,2,0,1,0
7279,15810485,1,101438.0,1,0,0,0
7280,15611973,7,0.0,2,1,1,0
7281,15735572,9,113657.83,1,1,1,1
7282,15567860,7,189318.16,2,1,0,1
7283,15795690,3,99513.91,1,1,1,0
7284,15706464,4,97585.32,2,0,0,0
7285,15725028,3,0.0,2,1,1,0
7286,15751167,4,0.0,2,1,1,0
7287,15633944,3,136659.74,1,1,1,0
7288,15672637,4,85755.86,1,1,0,0
7289,15680895,7,0.0,1,1,0,0
7290,15793825,4,0.0,2,1,0,0
7291,15611318,4,51690.89,1,1,0,1
7292,15768474,3,0.0,2,1,0,0
7293,15716276,2,111669.68,1,1,0,0
7294,15623668,2,154741.45,2,0,0,0
7295,15696361,7,125681.51,1,0,1,0
7296,15607988,8,155303.71,1,1,0,0
7297,15637891,4,140681.68,1,0,1,0
7298,15789865,9,71902.52,1,0,1,0
7299,15627190,6,146606.6,1,1,1,0
7300,15788224,1,123949.75,1,0,0,0
7301,15702149,1,144753.21,1,1,1,0
7302,15708236,6,91285.22,1,1,1,0
7303,15568469,0,0.0,2,1,0,0
7304,15764444,8,125850.53,2,1,1,0
7305,15794204,7,108116.66,1,1,1,0
7306,15807546,2,0.0,2,1,1,0
7307,15782159,8,67639.56,2,1,1,0
7308,15618703,6,150200.23,1,0,1,1
7309,15793317,7,141287.15,1,1,0,0
7310,15740487,6,0.0,3,1,1,1
7311,15722479,1,0.0,2,0,1,0
7312,15688264,0,0.0,2,1,1,0
7313,15583067,4,97157.96,1,0,1,0
7314,15686670,2,0.0,2,1,0,1
7315,15593345,6,125241.17,2,1,1,0
7316,15811690,2,128966.13,1,0,0,1
7317,15734008,5,152581.06,1,1,0,1
7318,15771856,1,0.0,2,1,0,0
7319,15762045,5,142688.57,2,1,1,0
7320,15778142,1,130089.56,2,1,1,0
7321,15689268,9,0.0,1,1,1,0
7322,15721507,1,117094.02,1,0,0,1
7323,15750476,8,0.0,2,1,0,0
7324,15810723,10,0.0,3,1,0,1
7325,15787229,2,0.0,2,1,0,0
7326,15570508,7,90218.9,1,1,0,0
7327,15617065,4,194532.66,1,1,0,1
7328,15689786,1,169743.83,1,0,0,1
7329,15648876,5,0.0,1,1,0,0
7330,15802106,8,155973.88,1,1,0,0
7331,15773869,4,129321.44,1,1,1,0
7332,15711635,6,138650.49,2,1,0,0
7333,15795527,2,136487.86,2,1,0,0
7334,15759133,6,0.0,2,1,1,0
7335,15679394,4,38617.2,1,1,1,0
7336,15801072,7,0.0,2,1,0,0
7337,15646082,8,82909.14,1,1,0,1
7338,15796111,8,145151.4,1,0,1,1
7339,15670646,0,147187.84,1,1,1,1
7340,15578722,4,0.0,2,1,0,0
7341,15815095,7,108185.81,2,0,0,1
7342,15730360,4,0.0,2,1,1,0
7343,15763194,7,0.0,2,0,1,0
7344,15720725,2,0.0,2,1,0,0
7345,15567834,5,105918.1,1,1,1,0
7346,15720644,6,0.0,2,1,0,0
7347,15811742,7,0.0,2,1,0,0
7348,15813363,2,0.0,2,0,0,0
7349,15717629,6,59972.26,2,0,1,0
7350,15713160,7,157228.61,2,1,0,0
7351,15568878,5,0.0,2,1,0,0
7352,15809800,4,0.0,2,0,0,0
7353,15736420,4,210433.08,2,0,1,1
7354,15757933,1,102452.71,1,1,0,0
7355,15623072,5,0.0,2,1,0,0
7356,15683993,8,142987.46,2,1,0,0
7357,15570947,7,143330.56,2,1,1,0
7358,15797767,6,0.0,1,0,1,1
7359,15731989,4,120165.4,2,1,0,0
7360,15591035,6,0.0,1,0,1,0
7361,15586479,4,0.0,1,1,0,1
7362,15605872,6,66573.17,1,1,1,0
7363,15666012,4,102833.46,2,1,1,0
7364,15641733,5,164757.56,1,1,0,0
7365,15593178,10,153610.61,1,1,1,1
7366,15649183,8,0.0,3,0,1,0
7367,15736399,10,0.0,2,1,0,0
7368,15751137,3,169025.83,1,1,0,0
7369,15757188,4,153455.72,2,1,1,0
7370,15726167,4,0.0,2,1,1,0
7371,15624850,10,153972.89,2,1,0,0
7372,15717700,9,114609.55,2,0,1,0
7373,15716347,7,143625.83,2,0,1,0
7374,15696287,1,116520.28,1,1,1,1
7375,15638871,6,80926.02,2,1,1,0
7376,15765093,6,166594.78,1,1,1,0
7377,15592999,0,115465.98,1,1,1,0
7378,15641715,8,0.0,2,1,1,0
7379,15607746,1,0.0,1,1,1,0
7380,15625311,7,92618.62,1,1,1,0
7381,15573077,8,141825.88,1,1,1,1
7382,15735106,6,149594.02,2,1,0,0
7383,15672912,7,130051.66,2,0,0,1
7384,15589881,7,0.0,2,1,1,0
7385,15660144,4,0.0,2,0,0,0
7386,15664083,2,158468.76,1,0,1,0
7387,15690898,8,161889.79,1,0,0,0
7388,15808023,9,133681.78,1,1,1,0
7389,15676909,5,0.0,2,1,0,0
7390,15764922,3,187294.46,1,1,0,0
7391,15766734,5,0.0,1,1,0,0
7392,15795079,6,0.0,2,1,1,0
7393,15757434,7,119706.22,1,0,0,0
7394,15673747,8,0.0,1,0,1,0
7395,15808386,7,138523.2,1,0,0,1
7396,15603565,5,90778.76,2,1,0,1
7397,15744044,4,99353.42,1,1,0,1
7398,15577771,1,111524.49,1,1,1,1
7399,15769548,7,128645.67,1,1,0,0
7400,15802071,1,117458.51,1,0,1,1
7401,15677395,9,129189.15,2,0,0,0
7402,15632010,7,121260.19,2,1,0,0
7403,15779492,6,94231.13,1,0,0,1
7404,15694677,1,0.0,2,1,1,0
7405,15704315,8,163757.06,1,1,1,0
7406,15742009,4,0.0,2,1,1,0
7407,15766663,4,0.0,2,1,0,0
7408,15742297,2,141005.47,1,1,1,0
7409,15688059,9,105356.09,2,1,1,0
7410,15752344,5,0.0,2,1,0,0
7411,15698749,6,85897.95,1,1,0,0
7412,15631693,7,0.0,2,1,1,0
7413,15604536,4,164672.66,1,0,1,0
7414,15802869,2,99169.67,2,1,1,0
7415,15635598,6,0.0,2,0,0,0
7416,15592326,8,0.0,2,0,1,0
7417,15736533,5,124053.03,1,1,0,0
7418,15647191,4,0.0,2,1,0,0
7419,15622507,3,103499.09,2,0,0,0
7420,15765487,9,151766.71,1,1,1,0
7421,15646521,1,0.0,1,1,1,0
7422,15746258,7,101486.96,1,1,1,0
7423,15692430,2,123601.56,2,1,0,0
7424,15625501,1,127201.58,1,1,0,1
7425,15640521,3,144962.74,1,1,0,1
7426,15790630,4,0.0,1,0,0,1
7427,15664720,8,122017.19,1,0,0,0
7428,15750055,9,100262.88,2,1,1,0
7429,15644878,6,117302.62,1,0,0,0
7430,15754578,0,135984.15,2,1,0,0
7431,15705379,3,0.0,2,1,0,0
7432,15761047,2,160997.54,2,0,1,0
7433,15671293,2,128389.63,1,1,1,1
7434,15687527,1,0.0,2,1,0,0
7435,15647898,5,130554.51,3,1,0,1
7436,15671534,6,90212.0,1,1,0,1
7437,15591248,9,71996.29,1,1,1,0
7438,15676156,4,85615.66,2,1,0,0
7439,15812918,6,62339.81,2,0,0,0
7440,15604130,6,142319.03,1,0,0,0
7441,15700549,5,0.0,2,1,1,0
7442,15715519,5,0.0,2,1,0,0
7443,15707042,2,87413.19,1,1,0,0
7444,15605276,4,0.0,2,1,1,0
7445,15630592,4,0.0,1,1,0,1
7446,15636626,3,97560.16,1,1,1,0
7447,15740411,8,141787.31,2,1,1,0
7448,15593834,7,129934.64,1,0,0,1
7449,15804235,2,166178.02,2,1,1,0
7450,15679801,5,163097.55,2,1,1,0
7451,15673907,8,0.0,2,0,0,0
7452,15636562,8,0.0,2,0,0,0
7453,15702571,1,151958.19,3,1,1,1
7454,15627365,0,0.0,2,1,1,0
7455,15748499,4,118400.91,1,0,1,1
7456,15598614,8,0.0,2,1,0,0
7457,15668889,2,116322.27,4,1,0,1
7458,15800049,5,0.0,1,1,1,0
7459,15583724,4,0.0,2,1,1,0
7460,15622083,6,143138.91,2,1,0,0
7461,15645571,4,0.0,2,0,1,0
7462,15598266,9,0.0,1,1,1,0
7463,15667934,0,129804.17,1,1,0,0
7464,15569682,9,108308.11,1,1,0,1
7465,15772941,3,110153.27,1,0,1,0
7466,15586174,4,116377.48,1,1,1,0
7467,15803682,10,117791.06,2,1,1,0
7468,15627328,2,0.0,2,1,1,0
7469,15717065,8,105419.73,1,1,0,0
7470,15602456,4,99219.47,2,1,1,0
7471,15721569,8,119327.93,1,0,1,0
7472,15573798,6,83947.12,2,1,0,0
7473,15638272,4,99883.16,1,1,1,0
7474,15799859,4,165438.26,1,1,0,1
7475,15599152,1,156111.24,1,0,0,0
7476,15737909,2,111095.58,2,1,0,0
7477,15646190,0,119963.45,1,0,0,1
7478,15711249,4,0.0,2,1,0,0
7479,15671987,8,153137.74,1,1,0,0
7480,15812766,6,156111.08,1,0,0,0
7481,15778589,7,113014.7,2,1,1,0
7482,15750104,5,132615.73,2,1,0,0
7483,15784526,5,102016.38,1,0,1,1
7484,15646563,9,0.0,1,0,1,0
7485,15744423,5,0.0,2,1,0,0
7486,15593694,8,0.0,2,0,0,0
7487,15785367,4,0.0,1,0,0,1
7488,15687765,4,80380.24,1,1,0,0
7489,15789014,6,108909.12,1,1,0,0
7490,15703177,2,90865.8,1,1,1,0
7491,15660263,4,99799.76,2,1,0,0
7492,15776545,10,200724.96,1,0,1,1
7493,15683276,10,140363.95,2,1,1,0
7494,15599272,1,151844.64,1,1,1,0
7495,15589541,2,0.0,2,0,1,0
7496,15608804,8,133231.48,1,1,1,0
7497,15645820,7,0.0,2,1,0,0
7498,15659031,8,126598.99,2,1,1,0
7499,15790113,6,113317.1,1,1,0,1
7500,15652289,4,0.0,2,1,0,0
7501,15605341,8,93173.88,1,1,1,0
7502,15697844,10,0.0,1,1,0,1
7503,15652048,7,105007.31,2,1,1,0
7504,15587038,2,0.0,1,1,1,1
7505,15660528,4,0.0,2,1,0,0
7506,15700300,4,131593.85,1,0,1,1
7507,15642001,9,119530.52,1,1,0,1
7508,15580366,4,118614.6,2,1,1,0
7509,15657228,9,95829.13,2,0,1,0
7510,15729377,1,0.0,2,1,1,0
7511,15686913,0,0.0,1,1,0,0
7512,15631267,6,153590.73,2,1,1,0
7513,15632275,2,0.0,1,1,0,0
7514,15715907,9,113109.52,1,1,0,1
7515,15764841,0,130557.24,1,1,1,0
7516,15748649,8,93183.19,1,1,0,0
7517,15771409,7,151933.63,1,1,0,1
7518,15779207,2,125495.64,2,1,1,0
7519,15814116,7,0.0,2,1,0,0
7520,15665087,8,118547.72,1,1,1,0
7521,15611189,1,97792.21,1,0,0,0
7522,15729718,6,0.0,3,0,0,1
7523,15733602,2,0.0,2,0,1,0
7524,15620103,8,167181.01,1,1,1,0
7525,15770406,9,121355.19,1,0,1,0
7526,15800554,1,0.0,2,1,1,0
7527,15611409,0,0.0,2,0,0,0
7528,15646535,5,113226.47,1,1,0,0
7529,15575430,1,118392.75,1,1,1,0
7530,15711299,8,145262.54,1,0,1,0
7531,15642063,6,163505.16,1,0,0,0
7532,15706602,1,118114.28,2,0,1,0
7533,15592773,0,108449.23,3,0,0,1
7534,15786539,1,0.0,2,1,1,0
7535,15737542,10,103294.56,1,1,0,0
7536,15590234,1,0.0,1,1,0,1
7537,15773776,6,0.0,1,1,1,0
7538,15728082,6,0.0,2,1,0,0
7539,15609987,2,119919.12,1,1,0,0
7540,15735330,1,0.0,1,1,0,0
7541,15649430,4,0.0,2,1,1,0
7542,15768777,4,0.0,2,1,1,0
7543,15777893,1,0.0,2,1,0,0
7544,15791326,3,0.0,1,0,0,0
7545,15615176,7,0.0,2,1,0,0
7546,15735221,10,0.0,2,1,0,0
7547,15617991,4,128744.04,1,1,1,0
7548,15658504,9,137727.34,2,0,1,0
7549,15785705,10,106731.58,1,1,0,1
7550,15801817,7,123544.21,1,1,1,0
7551,15752578,2,133968.96,2,1,0,0
7552,15781574,9,126534.6,1,1,1,0
7553,15792107,8,0.0,1,1,1,0
7554,15569917,6,87609.68,2,0,0,1
7555,15721504,3,0.0,2,1,0,0
7556,15757306,3,0.0,3,1,1,1
7557,15647295,9,0.0,2,1,0,0
7558,15642098,0,108960.0,2,1,0,1
7559,15696120,2,0.0,2,1,0,0
7560,15675176,6,144953.31,1,1,1,0
7561,15700046,4,103544.88,2,1,0,0
7562,15782089,6,0.0,1,1,0,0
7563,15706394,7,0.0,2,0,1,0
7564,15759387,1,101487.18,1,1,1,1
7565,15623369,10,105355.81,1,1,0,1
7566,15732943,4,77967.5,1,1,0,1
7567,15750545,5,0.0,4,0,0,1
7568,15809909,4,0.0,2,1,1,0
7569,15642448,8,120047.77,1,1,1,0
7570,15791944,7,175464.85,3,1,0,1
7571,15768342,8,79475.3,3,1,1,1
7572,15567919,8,167735.69,2,0,1,0
7573,15674750,8,0.0,2,1,0,0
7574,15778345,1,74385.98,1,1,0,0
7575,15687634,5,94754.0,1,1,1,0
7576,15666096,4,0.0,1,0,1,0
7577,15581700,3,86920.86,1,1,1,0
7578,15656417,1,132077.48,2,1,0,0
7579,15649101,10,127847.86,1,0,0,0
7580,15781975,3,0.0,1,0,1,1
7581,15700511,9,176702.36,2,1,1,0
7582,15770255,10,83555.58,1,0,0,0
7583,15643574,8,0.0,2,1,0,0
7584,15595010,9,0.0,2,0,0,0
7585,15580579,1,0.0,1,1,1,1
7586,15748532,10,0.0,1,1,1,0
7587,15773789,7,96858.35,1,1,0,0
7588,15600027,1,0.0,2,1,1,0
7589,15620832,0,0.0,2,0,1,0
7590,15568819,8,132796.04,3,1,1,1
7591,15748691,1,154970.54,1,0,1,0
7592,15583552,3,88902.21,1,1,0,0
7593,15588019,7,98738.92,1,1,0,0
7594,15713250,8,0.0,2,1,1,0
7595,15569595,6,0.0,1,1,0,0
7596,15794868,10,137456.28,2,1,1,0
7597,15576680,4,0.0,2,0,0,0
7598,15613699,7,73937.02,1,1,0,1
7599,15609758,7,158621.04,1,1,0,1
7600,15762392,1,113257.2,1,1,1,0
7601,15693382,9,0.0,1,0,1,0
7602,15791769,9,116536.43,1,1,0,0
7603,15712483,4,0.0,2,1,0,1
7604,15636454,6,101070.69,1,1,0,1
7605,15710138,6,0.0,2,0,1,0
7606,15571571,3,127331.46,3,1,1,0
7607,15638751,5,0.0,2,1,0,0
7608,15598574,5,0.0,2,0,1,0
7609,15796787,0,105969.42,1,1,0,0
7610,15615670,5,119547.46,1,1,1,0
7611,15705506,7,0.0,2,0,0,0
7612,15599535,5,138668.18,1,1,1,0
7613,15768449,7,51582.5,2,1,1,0
7614,15725002,7,0.0,2,1,0,0
7615,15611682,6,169902.92,1,1,1,0
7616,15749964,4,87262.4,2,1,0,0
7617,15678779,7,0.0,2,0,1,0
7618,15752601,7,0.0,2,0,0,0
7619,15758477,2,0.0,2,1,0,0
7620,15629133,9,0.0,2,1,0,0
7621,15604963,5,0.0,2,0,0,0
7622,15796413,6,0.0,2,1,0,0
7623,15812470,5,0.0,2,0,1,0
7624,15587443,1,0.0,2,1,1,0
7625,15689692,3,150348.37,1,1,1,0
7626,15779586,3,115074.02,2,1,0,0
7627,15667588,3,0.0,1,1,1,0
7628,15624423,8,99986.98,1,1,0,0
7629,15591107,3,110357.0,1,0,0,1
7630,15748986,8,166685.92,2,1,1,0
7631,15793896,7,95312.8,1,1,1,0
7632,15620570,4,202443.47,1,1,0,0
7633,15727811,0,109493.62,1,0,0,1
7634,15707681,9,88977.39,2,0,1,0
7635,15702030,2,104982.57,1,1,0,0
7636,15673238,8,154110.99,2,1,0,1
7637,15604196,6,185714.28,1,1,1,0
7638,15769356,3,116022.53,2,1,1,0
7639,15665590,6,0.0,2,1,1,0
7640,15572361,2,164011.48,1,1,0,0
7641,15667460,9,0.0,2,1,1,0
7642,15654760,1,101514.89,1,1,1,0
7643,15632669,4,0.0,2,1,1,0
7644,15613673,9,0.0,1,1,0,0
7645,15698522,9,134599.33,2,1,0,0
7646,15741633,10,147511.26,1,1,1,0
7647,15674583,0,78396.08,1,1,1,0
7648,15665374,5,0.0,2,0,0,0
7649,15588854,3,110581.29,1,1,1,0
7650,15810716,8,151836.36,2,1,0,0
7651,15776921,5,83624.55,2,0,0,0
7652,15569394,2,148197.15,2,1,0,0
7653,15788215,5,122924.75,1,0,0,1
7654,15641007,4,72594.0,1,1,1,0
7655,15594651,4,115221.36,1,0,1,0
7656,15575146,8,117808.74,2,1,1,0
7657,15608916,7,147754.68,1,1,1,0
7658,15666297,3,0.0,3,0,0,1
7659,15598586,10,113292.17,1,1,1,0
7660,15665014,5,0.0,2,1,0,0
7661,15701738,2,115163.38,1,1,1,1
7662,15650591,10,118098.62,1,1,1,1
7663,15652667,9,0.0,2,1,1,0
7664,15679622,8,0.0,1,1,1,0
7665,15730150,0,120825.7,1,1,0,0
7666,15813192,6,0.0,2,0,1,0
7667,15606554,1,0.0,1,0,1,0
7668,15611794,6,133845.28,2,1,1,0
7669,15672357,7,0.0,2,1,0,0
7670,15711759,5,108541.04,1,1,1,0
7671,15615296,10,0.0,1,1,0,1
7672,15699294,1,0.0,2,0,0,0
7673,15788634,2,113817.06,1,0,0,0
7674,15660871,8,137300.23,1,1,0,0
7675,15618258,5,158024.38,1,1,0,0
7676,15722535,7,127837.54,1,0,1,0
7677,15711977,4,161533.0,1,1,0,0
7678,15690169,7,161171.7,2,1,0,1
7679,15790689,9,80958.36,1,1,1,0
7680,15665181,7,0.0,2,0,1,0
7681,15633608,2,146193.6,2,1,1,1
7682,15805261,8,0.0,2,0,1,0
7683,15740356,4,115021.76,1,0,1,0
7684,15808223,1,126773.43,1,1,1,0
7685,15769980,3,92889.91,1,1,1,0
7686,15675450,9,0.0,2,1,1,0
7687,15776494,5,146622.35,1,1,1,1
7688,15592412,4,131038.14,1,1,0,1
7689,15777452,6,88820.29,1,0,0,0
7690,15692258,1,115406.97,1,0,0,0
7691,15791045,3,132951.92,1,0,1,0
7692,15807889,5,108891.7,1,1,0,0
7693,15602043,5,141788.63,2,0,0,0
7694,15807335,4,116954.32,1,1,1,0
7695,15629985,10,90450.0,2,0,0,1
7696,15679453,8,125997.22,1,1,1,1
7697,15637315,3,0.0,2,1,0,0
7698,15691513,9,0.0,4,1,1,1
7699,15622289,9,0.0,2,0,1,0
7700,15715184,4,144637.86,2,1,0,0
7701,15702801,3,86616.35,1,0,0,1
7702,15719931,8,0.0,2,1,0,0
7703,15806081,2,127924.25,2,1,0,0
7704,15796336,9,0.0,2,1,0,0
7705,15647306,9,131240.61,1,1,1,1
7706,15742369,5,0.0,2,1,1,0
7707,15655859,5,120046.74,2,1,0,0
7708,15675650,8,97819.36,1,0,1,0
7709,15574119,1,62979.93,1,1,1,0
7710,15754168,3,0.0,1,1,1,0
7711,15763029,9,161450.03,1,1,1,1
7712,15765048,3,0.0,2,1,0,0
7713,15786215,8,119496.25,2,1,0,0
7714,15707559,9,0.0,2,1,1,0
7715,15582129,1,43772.66,3,1,0,1
7716,15687540,9,100249.41,2,0,1,0
7717,15787196,2,0.0,2,1,1,0
7718,15670898,5,108028.08,2,0,0,1
7719,15775433,1,53013.29,2,1,1,0
7720,15700693,2,0.0,2,1,1,0
7721,15677955,1,122088.67,1,1,0,0
7722,15570086,9,90544.0,1,0,1,0
7723,15794875,6,0.0,2,0,1,0
7724,15673591,3,141252.18,4,0,1,1
7725,15631756,5,147813.05,2,0,0,0
7726,15757617,6,134140.68,1,1,0,0
7727,15612729,7,0.0,2,1,1,0
7728,15637857,8,0.0,1,0,1,0
7729,15681007,2,128548.49,4,1,0,1
7730,15593622,10,122198.21,2,0,1,0
7731,15629273,8,145177.84,1,1,0,1
7732,15765846,2,94222.53,1,1,0,0
7733,15596013,1,143212.22,1,0,0,1
7734,15722473,3,0.0,2,1,0,0
7735,15774936,6,143350.41,1,1,1,1
7736,15685640,3,130931.83,1,1,1,0
7737,15566563,4,137851.31,1,1,0,1
7738,15768746,6,0.0,2,0,0,0
7739,15689952,5,0.0,1,0,1,0
7740,15725906,8,0.0,1,1,1,1
7741,15634501,1,140614.15,1,0,1,0
7742,15571940,3,118680.57,1,1,1,0
7743,15741643,7,122917.69,1,1,1,0
7744,15806822,0,0.0,2,0,0,0
7745,15701166,5,131754.11,2,1,1,0
7746,15718531,8,0.0,2,1,1,0
7747,15628308,6,0.0,2,1,1,0
7748,15585287,9,119948.09,1,1,0,1
7749,15781619,1,0.0,1,1,0,1
7750,15805162,0,0.0,2,1,1,0
7751,15588535,6,0.0,2,0,0,0
7752,15775307,3,97266.1,1,1,1,0
7753,15777616,10,113690.83,1,1,0,0
7754,15692291,6,99056.22,2,1,0,1
7755,15680843,8,0.0,2,1,1,0
7756,15606232,7,116338.68,1,1,1,0
7757,15641585,6,97339.99,1,0,1,0
7758,15684358,3,0.0,2,1,1,0
7759,15806389,1,137592.31,2,0,1,1
7760,15641860,6,108760.27,2,1,0,1
7761,15814237,3,128770.88,2,1,1,0
7762,15808780,2,0.0,2,0,0,0
7763,15767064,1,44054.84,1,1,1,0
7764,15751177,2,119657.53,1,1,0,1
7765,15613427,7,108797.63,2,0,0,0
7766,15647259,2,0.0,2,0,0,0
7767,15748660,1,102025.32,1,1,0,1
7768,15726695,9,122446.61,2,1,0,0
7769,15757473,7,158786.67,2,0,1,0
7770,15809509,3,125689.29,1,1,1,0
7771,15715512,1,154640.41,1,1,1,0
7772,15614168,4,146710.76,1,1,0,1
7773,15679818,7,136709.35,1,0,1,1
7774,15609928,5,129305.09,2,0,1,0
7775,15731246,10,0.0,2,1,0,0
7776,15685243,10,0.0,2,0,1,0
7777,15638730,0,82844.33,2,0,1,0
7778,15697034,2,0.0,2,0,1,0
7779,15699225,0,0.0,2,1,0,0
7780,15677387,10,76692.22,1,0,1,0
7781,15759184,7,117715.84,1,1,0,0
7782,15595991,8,87105.32,1,1,1,0
7783,15681332,6,0.0,1,1,0,1
7784,15756299,2,69311.16,1,1,1,0
7785,15750547,9,0.0,2,1,1,0
7786,15566380,10,66948.67,2,1,1,0
7787,15675963,9,0.0,2,1,1,0
7788,15674671,2,128410.71,2,1,1,0
7789,15621466,3,99897.53,1,0,0,0
7790,15607176,3,0.0,1,1,1,0
7791,15570299,6,152622.34,1,1,0,0
7792,15613197,8,0.0,2,1,0,0
7793,15798885,4,138227.19,2,1,1,0
7794,15714883,2,111395.53,1,0,1,0
7795,15604497,7,84386.57,1,1,0,0
7796,15773949,3,0.0,2,1,1,0
7797,15774164,5,174673.65,2,1,0,0
7798,15774127,3,0.0,2,1,0,0
7799,15619016,5,109019.65,2,1,1,0
7800,15795759,1,107906.75,1,1,0,1
7801,15798844,7,128914.97,1,0,0,1
7802,15717962,9,111179.83,1,1,1,0
7803,15691504,8,124099.13,1,0,0,0
7804,15693893,9,122471.09,1,0,1,0
7805,15672499,3,134692.4,2,1,1,0
7806,15750410,4,123816.5,1,1,1,0
7807,15568904,3,106288.54,1,1,1,0
7808,15649033,7,127723.25,2,1,0,1
7809,15780989,2,145843.82,1,1,1,1
7810,15771059,2,148200.72,1,0,0,0
7811,15687852,2,104145.65,1,0,0,0
7812,15695280,8,142755.25,1,0,0,0
7813,15592751,3,81245.79,1,1,0,1
7814,15598338,3,168560.46,2,0,0,0
7815,15735784,8,0.0,1,1,0,0
7816,15629128,2,132193.94,2,1,1,0
7817,15642870,9,0.0,1,0,1,0
7818,15637977,8,139330.1,1,0,0,0
7819,15600792,0,0.0,2,0,1,0
7820,15576131,5,0.0,2,1,0,0
7821,15686588,2,134571.5,1,0,1,0
7822,15761018,2,143829.2,2,1,0,1
7823,15616029,7,0.0,2,1,0,0
7824,15761149,8,133444.97,1,0,1,0
7825,15802758,4,104753.84,2,1,0,1
7826,15647838,2,116574.84,1,1,0,1
7827,15735968,10,0.0,2,0,1,0
7828,15581286,9,176914.8,1,1,1,0
7829,15625445,8,68348.18,2,0,1,0
7830,15600173,9,0.0,2,1,1,0
7831,15635143,2,56726.83,2,0,1,0
7832,15664849,3,65269.23,1,0,1,1
7833,15762455,6,66220.17,1,0,1,0
7834,15797165,9,0.0,1,0,0,1
7835,15788189,8,96147.55,1,1,0,0
7836,15780492,4,0.0,2,1,0,0
7837,15678497,2,0.0,1,1,0,1
7838,15588560,8,145330.43,1,1,1,0
